cliente_id,meses_cliente,satisfaccion,tickets_soporte,gasto_ultimo_mes,dias_ultima_compra,productos_diferentes,churn,clv_estimado,segmento
PREM_0061,29.791072194233053,6.7,0,257.383794920169,7.6384792825770225,16,0,5165.786222751144,Premium
PREM_0062,24.885694466180055,6.2,0,254.27530402675768,3.652484311494815,12,0,3928.6951791282104,Premium
PREM_0063,23.33759518869602,9.2,1,286.88315669359605,25.91268625283255,12,0,6179.423667829722,Premium
PREM_0064,34.20378057991132,9.3,0,241.40099462727846,10.033646753127975,10,0,7681.473029934914,Premium
PREM_0065,37.01252023638206,7.8,0,325.7811380806006,1.0,9,0,9363.121762730738,Premium
PREM_0066,15.104310562799323,6.3,1,189.7901009510169,9.346400407230176,13,0,1815.9728018451513,Premium
PREM_0067,6.725189143605018,10.0,0,302.7624467853477,32.17757980029539,13,1,2036.1347202121126,Premium
PREM_0068,26.52851075672817,7.9,0,238.81996529272297,1.0,11,0,4977.374814567504,Premium
PREM_0069,18.967585830262166,10.0,0,269.4169365354951,8.568576695012332,17,0,5110.188867863298,Premium
PREM_0070,28.492548965003607,10.0,0,233.98335865808963,12.905192588628635,21,0,6666.782303561619,Premium
PREM_0071,21.469556727561233,7.8,0,171.2582717858772,14.006398029865816,12,0,2883.6175502661513,Premium
PREM_0072,25.112100165952814,6.5,0,280.8191373631302,28.779052367531555,17,0,4597.517580958106,Premium
PREM_0073,27.54443501023146,5.7,0,215.15272272264053,16.555847872332524,11,0,3381.1300829949696,Premium
PREM_0074,26.220842240897262,7.2,0,181.1085960133394,11.735859098017903,19,0,3414.0231976035166,Premium
PREM_0075,33.7407326383444,9.3,0,333.612035615331,1.0,18,0,10498.279461763985,Premium
PREM_0076,34.75553880823495,8.1,0,188.0043996823813,16.73534476422273,15,0,5318.006708290333,Premium
PREM_0077,28.20872840168667,6.3,0,202.0924044485494,6.596742077616899,9,0,3612.2646703454297,Premium
PREM_0078,31.45846984952616,6.5,0,244.8576940635085,1.0,9,0,4998.270177416402,Premium
PREM_0079,22.72984939374915,8.7,0,233.06650979150015,17.041913485570312,15,0,4628.112236087035,Premium
PREM_0080,22.365766955280854,7.7,0,316.0822521201626,15.76355929377857,15,0,5413.867664341465,Premium
PREM_0081,15.438202240876349,7.8,0,264.4238314441931,26.20705148225872,12,0,3199.6388381773363,Premium
PREM_0082,28.358134936759228,7.1,0,189.9029738700531,19.048257226996085,22,0,3797.1228807630523,Premium
PREM_0083,33.063533070347724,8.2,1,210.64611790651125,21.91632640001011,13,0,5703.295889639762,Premium
PREM_0084,48.84781973567615,6.0,0,170.783516784241,13.23696098352513,11,0,4972.742746719375,Premium
PREM_0085,28.23804911596596,7.6,0,234.7492521398564,1.0,11,1,5063.271038575591,Premium
PREM_0086,27.599046594597993,8.8,0,284.27768309445736,1.0,14,0,6928.218555347549,Premium
PREM_0087,36.34836727429243,8.0,0,200.80409125549048,15.69389904016057,15,0,5853.7886671128135,Premium
PREM_0088,22.797032447439786,8.4,0,363.2185654950525,3.9650206004316306,11,0,6984.243906597468,Premium
PREM_0089,25.74572312911594,7.8,0,212.32399247854048,31.566633148691423,12,0,4238.478604083298,Premium
PREM_0090,20.934742039228183,6.4,1,221.0798524175165,8.943094235303311,17,0,2957.122083996909,Premium
PREM_0091,40.96886846230172,5.1,0,291.6884790525151,20.72943235932959,14,0,6072.668944618305,Premium
PREM_0092,32.57184557261588,6.5,1,170.87458026713094,17.356331282341635,14,0,3623.269316649863,Premium
PREM_0093,31.771324451091232,7.2,0,191.7155546781219,13.504677393718367,17,0,4373.942341257299,Premium
PREM_0094,22.271551034128045,6.5,0,158.6418512726213,4.600102408885997,13,0,2282.350814308484,Premium
PREM_0095,28.837882389105044,5.5,1,190.80551040022354,8.151569905734785,12,1,3008.664567862913,Premium
PREM_0096,28.287156398141597,8.1,0,278.7080717541961,1.0,14,0,6412.085772597215,Premium
PREM_0097,36.869628644663266,7.9,0,262.8660748679488,12.539191613229873,16,0,7652.463818581093,Premium
PREM_0098,32.44845318263085,6.4,1,231.25225866870758,9.192327063483663,19,0,4814.128323821557,Premium
PREM_0099,31.203296233907494,10.0,0,254.24596107263335,7.533391137246788,14,0,7933.312039623892,Premium
PREM_0100,20.943781270340573,9.4,1,219.17788327157064,7.33450237557562,9,0,4303.404307706734,Premium
PREM_0101,29.492872985250866,7.8,0,263.7281588191603,2.464015939776287,16,1,6049.715624772154,Premium
PREM_0102,27.667439219659805,6.5,0,198.56225183883453,14.660384364932277,13,0,3565.910279648897,Premium
PREM_0103,36.640552002577316,7.2,0,269.93951369998695,10.893270463449907,13,1,7155.642539971308,Premium
PREM_0104,24.04237304865774,6.6,0,275.03761926374847,24.69468773649536,17,0,4377.906496206439,Premium
PREM_0105,19.43932186939078,8.6,1,325.66518313571663,38.20911155602168,12,0,5425.839774679774,Premium
PREM_0106,33.12151858965699,10.0,0,194.31825064048812,29.763250103970748,18,0,6436.115550898554,Premium
PREM_0107,26.159548515228938,8.9,0,246.81680120318686,17.50203035344128,15,0,5768.036528011707,Premium
PREM_0108,15.362215434305625,8.0,0,251.60867007466797,12.79039007888224,10,0,3078.5724011598486,Premium
PREM_0109,12.883674152435752,8.4,0,211.02416167259435,38.74020743421043,12,0,2275.8639131398213,Premium
PREM_0110,34.76810835737015,10.0,0,280.3257385098177,12.585425207453687,9,0,9746.395651869152,Premium
PREM_0111,42.253000723402934,6.5,0,259.57777226653087,34.36847059957453,14,0,7168.097449123203,Premium
PREM_0112,20.169866817109973,6.3,1,264.93913839675224,3.2246020043415005,17,0,3377.5512948743103,Premium
PREM_0113,22.82450577835541,7.5,0,236.31485182934205,18.34787917631937,12,0,4053.1050886423905,Premium
PREM_0114,39.98851871092064,9.3,0,228.29218382407294,2.9256013783092385,4,0,8527.868286586414,Premium
PREM_0115,37.034595500316,7.0,0,264.2676607257286,1.0,13,0,6835.765800989474,Premium
PREM_0116,27.891603615620323,8.5,0,191.16467560636428,1.0,12,0,4554.618239664394,Premium
PREM_0117,33.17756751762193,7.8,1,253.2944894635973,3.3601367870665486,16,0,6580.291715186689,Premium
PREM_0118,51.56970261330581,6.9,1,280.9480063851938,19.86947976568428,14,0,10034.181526127599,Premium
PREM_0119,29.434196835413474,8.1,1,273.3582454216319,13.567801457089816,10,0,6547.099229863539,Premium
PREM_0120,15.67665062488771,9.5,0,316.1827568185721,31.42099176154879,15,0,4721.738394376925,Premium
PREM_0121,25.035085343311152,5.3,0,260.51334106305495,9.792733918502137,13,0,3462.245694277167,Premium
PREM_0122,14.990258283290082,6.9,0,189.63581605876206,16.60722840216266,18,0,1969.243464725642,Premium
PREM_0123,30.033391137969616,9.6,0,128.57545719933407,1.0,18,0,3703.5572502930977,Premium
PREM_0124,37.645531680651445,7.9,0,151.4970837683663,19.934456617607008,14,1,4497.878252780514,Premium
PREM_0125,26.429201207320173,7.4,0,220.38122604229818,12.357967122864789,11,0,4292.817378978795,Premium
PREM_0126,23.706091678067924,9.1,1,202.1398235328273,20.14906437976419,7,1,4355.032711340119,Premium
PREM_0127,36.68693073494245,8.1,0,226.65434126807256,21.966650675956828,14,0,6721.283554394569,Premium
PREM_0128,21.51941532632408,10.0,0,263.3330437295752,21.741870239065776,9,0,5666.77313716179,Premium
PREM_0129,30.919688019729804,9.4,0,240.85427859051217,25.49201853508017,13,0,6967.42423020733,Premium
PREM_0130,29.128293246580512,7.9,0,264.23476888251435,1.0,14,0,6083.492226917612,Premium
PREM_0131,39.481452393520414,8.7,0,250.36333428832623,13.442949186458668,12,0,8602.896728405834,Premium
PREM_0132,20.806706983983688,5.9,0,159.8793553015229,12.073264681750281,15,0,1972.391527416579,Premium
PREM_0133,10.772879091170282,7.6,1,183.76371586051798,15.764673566701953,10,0,1498.1491370396932,Premium
PREM_0134,33.58189702519563,9.0,0,296.7921924604898,24.355101944429514,13,0,8967.895192017073,Premium
PREM_0135,15.737633181901236,8.3,0,175.4961220807359,1.0,12,0,2294.414059748001,Premium
PREM_0136,35.83528720667249,9.5,0,276.07835231436883,14.628997257038698,14,0,9366.812302181903,Premium
PREM_0137,27.499254976803822,9.0,0,238.54338853092713,10.678604015073407,12,0,5908.641551272788,Premium
PREM_0138,34.157262010765,6.6,0,236.2231126125943,16.262634128119235,14,0,5297.1404599590105,Premium
PREM_0139,26.726208975226317,8.3,0,226.61992816545782,7.4692705804244435,16,0,5031.133901713102,Premium
PREM_0140,26.79726461935277,6.8,0,192.2022625588783,17.971322915757902,17,0,3520.387977438086,Premium
PREM_0141,28.324733529631057,5.6,0,235.77633684961856,11.640701682993036,10,0,3743.0097412118644,Premium
PREM_0142,40.077299667168326,8.3,0,249.1704362735552,19.039123080408668,11,0,8315.10960086909,Premium
PREM_0143,21.74385890473914,9.0,0,245.30720641862817,11.711416181719914,13,0,4810.555942302484,Premium
PREM_0144,29.154000182539125,7.9,0,167.7413269251249,7.723328663044869,11,0,3877.1634425914226,Premium
PREM_0145,48.637674701234545,6.1,0,228.9192309157706,1.0,16,0,6840.53471120457,Premium
PREM_0146,36.36588106032273,7.5,0,150.8792166366222,11.706855227031422,19,0,4127.269125013405,Premium
PREM_0147,26.419718194424256,7.9,0,204.0051293551974,1.0,14,0,4238.004447462204,Premium
PREM_0148,34.964609726513935,5.0,0,317.81518321806817,18.504684688052183,10,0,5530.706063529222,Premium
PREM_0149,27.55384737873835,8.0,1,198.0827405454129,13.289393474291344,9,0,4348.450839573385,Premium
PREM_0150,24.005622083424022,8.0,0,116.55469712500194,8.999119181717798,17,0,2244.686195183523,Premium
PREM_0151,30.89341268338924,8.7,0,206.95986715264053,21.522758822748678,17,0,5564.0764772122175,Premium
PREM_0152,15.697221392569036,9.1,0,175.49584981653052,6.455951591063712,12,0,2497.4970634473634,Premium
PREM_0153,47.94399613946233,10.0,0,252.76226355988152,21.390051058921436,20,0,12118.43298831672,Premium
PREM_0154,9.648189279731316,5.3,0,277.65574318414633,28.602133381297335,15,0,1423.8605553725288,Premium
PREM_0155,26.109162103288032,6.1,0,207.97718033050384,10.666294047133793,12,0,3318.555129542783,Premium
PREM_0156,33.675694539438844,9.6,0,239.49484697906644,15.374455298400765,13,0,7758.283481639059,Premium
PREM_0157,17.505310141198724,7.7,0,233.85096432550236,6.085268444548774,12,0,3159.129601670012,Premium
PREM_0158,27.449673228520975,8.3,0,227.9314483438708,10.325406216126773,17,0,5170.132426265724,Premium
PREM_0159,21.653744849330614,8.9,0,247.4983042553412,1.0,10,0,4761.250735427537,Premium
PREM_0160,23.18733054868579,6.3,2,205.20331925064872,25.12332490527595,13,1,3013.0986498252255,Premium
PREM_0161,29.3633297790039,8.6,0,213.92449240627192,1.0,17,0,5388.886920868546,Premium
PREM_0162,33.3885211454936,7.1,1,277.1872718008627,12.725089162640465,12,0,6572.213942621638,Premium
PREM_0163,34.09758720633769,6.6,0,277.2655088196355,8.418870739292906,13,0,6196.63824439993,Premium
PREM_0164,36.2636378658289,9.4,0,156.69656488854537,34.37496610637995,18,0,5354.760208688878,Premium
PREM_0165,20.215448472947557,9.3,0,239.31235175404098,7.070601213849685,13,0,4483.091259978537,Premium
PREM_0166,37.6474144609327,6.6,1,255.4736523843791,1.0,18,0,6395.3946306128655,Premium
PREM_0167,24.74621533562733,8.8,0,153.3765090109827,11.705768373573601,18,0,3330.500147762378,Premium
PREM_0168,10.705236305978953,9.2,0,185.8972421872771,3.067061328084492,13,0,1835.184751738492,Premium
PREM_0169,29.477442446919266,8.6,0,215.06725576772791,34.044266795449566,7,0,5456.943832956138,Premium
PREM_0170,13.770953334321572,5.0,0,179.50028660711686,1.0,14,0,1227.8809176811012,Premium
PREM_0171,23.980300104715067,8.6,0,170.70388271505854,33.63674569011761,8,0,3525.3356373005417,Premium
PREM_0172,33.49557194117778,7.8,0,217.90585324964397,4.643134181089398,8,0,5664.421011711296,Premium
PREM_0173,36.58005869847842,6.4,0,260.24813728581495,4.313512589481746,8,0,6122.298559495505,Premium
PREM_0174,35.79409777703046,6.5,0,125.05107191312715,12.130694447014196,9,1,2892.460277353602,Premium
PREM_0175,35.304001762194396,7.5,0,166.30567433314192,12.506391436475182,11,1,4380.703411599981,Premium
PREM_0176,21.604847390708514,5.9,0,289.5732655629929,18.19550557822454,11,0,3670.6234696144306,Premium
PREM_0177,32.690912150040745,9.7,0,206.90249924584546,20.074494347056344,13,0,6547.96563603467,Premium
PREM_0178,29.951714570233953,5.8,0,190.39139468567862,12.399712738441494,9,0,3280.7352813427856,Premium
PREM_0179,27.843012113516203,7.6,0,220.8099313837378,12.695747456238475,10,0,4651.209660822189,Premium
PREM_0180,36.62363116084606,9.7,0,168.65654615365017,17.429847056630535,15,1,6011.57103013216,Premium
PREM_0181,33.186243470750874,6.5,0,194.08841767922135,23.018986541061864,22,0,4190.9048871048835,Premium
PREM_0182,28.04681869380301,6.9,0,179.77062584869705,15.766829493115857,12,0,3475.911375874666,Premium
PREM_0183,21.992755601759086,7.5,1,317.3879490798577,13.070979415112365,12,0,5260.770809377222,Premium
PREM_0184,30.42755800739236,7.6,0,206.4488484619402,8.413839188327934,10,0,4748.208341680345,Premium
PREM_0185,23.59051426937173,9.3,0,272.25138714166525,27.320918399510646,13,0,5970.080859416881,Premium
PREM_0186,30.956620821499882,6.6,0,118.128216345469,20.985475953358623,10,0,2400.8988735767257,Premium
PREM_0187,19.38647864619896,7.3,0,326.42362251681493,33.10552694806311,17,0,4645.912699612784,Premium
PREM_0188,28.389398706614607,10.0,0,251.14167719457546,4.313068348225881,9,0,7129.761205724704,Premium
PREM_0189,26.81917930961065,9.1,0,249.4917190425724,21.758948379380776,11,0,6111.7293502067505,Premium
PREM_0190,27.177315838204805,5.8,0,268.0261214837294,1.0,16,0,4251.548957045254,Premium
PREM_0191,34.22487348900814,9.9,0,278.34218267895665,1.0,9,0,9384.620852973703,Premium
PREM_0192,20.371163095842416,10.0,0,185.63024594601723,1.0,12,0,3775.4815873309867,Premium
PREM_0193,35.072363170888394,4.9,1,112.12132031968626,10.830303851286837,12,0,1940.47751347863,Premium
PREM_0194,35.413767982172196,7.0,0,220.41329732297493,1.0,15,0,5474.055520343923,Premium
PREM_0195,47.31832798926905,6.2,0,166.67546780065058,6.503672945280969,12,0,4863.767835975038,Premium
PREM_0196,43.317698447983936,6.5,0,256.83324637149184,15.455252179285518,12,0,7286.029724372865,Premium
PREM_0197,4.629196132043141,10.0,2,179.726382734053,24.450057011662786,18,0,831.9886757785833,Premium
PREM_0198,22.48616743826515,5.5,0,280.5578819528932,8.2893769198265,8,0,3481.422813388824,Premium
PREM_0199,23.916511580584263,8.0,0,197.88164775009807,1.0,11,0,3781.457704637727,Premium
PREM_0200,22.491971936582594,7.6,0,208.45840041307633,1.0859994568719316,21,0,3548.5177757656597,Premium
PREM_0201,53.54486054275888,6.9,0,224.30933765380203,31.286329012654743,8,0,8267.743843733584,Premium
PREM_0202,23.90136260462157,6.5,0,206.96903612132232,1.0,8,0,3191.6937622024757,Premium
PREM_0203,26.465428334346885,8.6,0,271.602844041855,26.568339925979053,14,0,6182.6224919160995,Premium
PREM_0204,25.82470399141251,8.7,1,272.7782982350059,12.53417475117018,9,0,6134.331538363333,Premium
PREM_0205,19.459736685965815,7.4,1,336.4595792954906,1.0,17,0,4862.663931330923,Premium
PREM_0206,37.38981598194071,7.9,0,187.20769681447925,11.63407314975748,15,1,5508.964591248927,Premium
PREM_0207,32.77153871648537,5.9,0,193.06474198081614,7.374118100213639,14,0,3740.971973570224,Premium
PREM_0208,21.28139802038266,7.4,0,177.85105810729547,19.222604839593675,14,1,2809.699568751932,Premium
PREM_0209,20.62071852401198,7.9,0,213.74542588114227,1.0,13,0,3462.61292038191,Premium
PREM_0210,31.059531342554386,10.0,0,254.7998844243284,40.310550243341766,11,0,7913.620557123119,Premium
PREM_0211,32.19411742114535,7.5,2,213.2299961074998,15.982517846683459,18,1,5182.586604950123,Premium
PREM_0212,26.461408695421085,8.1,0,203.615014716023,2.2375922711345684,17,0,4369.168110225115,Premium
PREM_0213,36.877598735649784,6.9,0,265.0694067614218,20.28983017129599,11,0,6722.865749249979,Premium
PREM_0214,23.365958137257227,4.9,0,167.65006788471752,1.0,12,0,1901.0992639163574,Premium
PREM_0215,31.373475746115556,7.1,0,222.24028814356802,7.065693316290768,18,0,4952.028212116356,Premium
PREM_0216,29.23452665306869,9.9,0,235.27661143576154,20.17905057226569,14,0,6833.813942497523,Premium
PREM_0217,25.20546563105442,10.0,0,222.1600342147407,15.449401131191204,11,0,5599.647106993521,Premium
PREM_0218,34.35506734383342,9.3,0,215.47821484294636,3.913043125536552,15,0,6857.345335846468,Premium
PREM_0219,28.28850713175702,10.0,0,196.64393464406513,11.716177485590642,18,0,5562.763347595397,Premium
PREM_0220,29.92838781686532,10.0,0,207.43770083064382,5.052694892454207,19,0,6192.549276618557,Premium
PREM_0221,38.51931562867238,10.0,0,313.9472462327656,8.795575036141315,14,0,12093.033068392424,Premium
PREM_0222,20.552950446452765,8.3,0,188.53339299260824,8.742588746867433,11,1,3201.7313530526417,Premium
PREM_0223,11.457162188512061,7.6,1,222.32360198293546,3.4700267003978986,10,0,1941.609551704536,Premium
PREM_0224,30.309859157759682,9.8,0,248.22938659632348,19.75488222881428,11,0,7362.080124014828,Premium
PREM_0225,33.37072061160372,7.2,1,225.3266935550013,1.0,7,0,5387.842431833541,Premium
PREM_0226,23.27779613312174,9.6,0,230.12981832690846,4.216598947381328,20,0,5157.312755841559,Premium
PREM_0227,40.25058995663575,8.4,1,271.93441143350447,1.0,11,0,9140.309487912838,Premium
PREM_0228,32.606238261331626,5.9,0,214.48357537498154,27.908796057149665,15,0,4127.199485140669,Premium
PREM_0229,28.614815063670147,5.4,0,226.7704849787181,25.68538043016774,7,0,3480.2886689580423,Premium
PREM_0230,35.308758334233595,9.6,1,244.95134721752666,1.1713531850844312,13,0,8280.434205364721,Premium
PREM_0231,22.041726346187783,8.0,0,236.25088354760723,1.0,9,0,4186.510566438014,Premium
PREM_0232,26.433113439297298,9.3,0,273.24603690460555,18.087820005898095,17,0,6705.395762402482,Premium
PREM_0233,42.202487140876094,6.1,0,201.0219678411432,11.625224750163028,15,0,5162.824705861927,Premium
PREM_0234,10.751191749001467,9.2,1,186.88433561720208,1.0,14,0,1856.9676492717426,Premium
PREM_0235,34.23653381792305,7.4,0,312.61565797761995,18.40532731539202,16,0,7929.869474231494,Premium
PREM_0236,11.072640036232062,7.3,1,244.71599746489855,3.7145054853544233,12,0,1974.1776923582213,Premium
PREM_0237,40.92466258838586,7.4,1,281.5759149882062,3.68836534103526,12,0,8472.431217286468,Premium
PREM_0238,16.392213900471297,5.1,0,144.96846567780452,12.961964239738707,11,0,1218.3081733109539,Premium
PREM_0239,35.231382005894844,9.1,1,245.31216035149376,1.0,12,0,7883.347484966432,Premium
PREM_0240,28.98663259512432,6.4,0,169.9315558582757,14.194580690473693,12,0,3129.4319225930467,Premium
PREM_0241,33.98328204894027,8.8,1,134.36834281454395,17.137614728109547,14,0,3999.815425815884,Premium
PREM_0242,34.840869057237505,5.4,0,268.8499581452646,23.28705426803699,11,0,5082.459782008125,Premium
PREM_0243,23.458353726250515,6.7,0,231.8261198572908,5.619833075065008,14,0,3636.0194373770396,Premium
PREM_0244,27.607733012532176,6.7,0,206.06103338634617,1.0,16,0,3832.8216492630872,Premium
PREM_0245,27.765897490520175,7.7,0,252.18835302844266,7.418974190852607,13,0,5378.94107807133,Premium
PREM_0246,43.491114420551284,6.8,0,142.5896811146221,37.13836545174158,12,0,4209.178134331207,Premium
PREM_0247,39.93535717076218,2.6,0,254.0682597698777,25.326720987756303,22,1,2607.9214712130597,Premium
PREM_0248,21.20064363449083,8.6,0,178.21931724017585,1.0,10,1,3263.3583369384673,Premium
PREM_0249,31.25641829699628,6.6,2,194.6894499421529,27.908161271333633,11,0,4021.2131752179175,Premium
PREM_0250,25.148226901053356,9.4,1,227.14691651997467,6.281551867877427,15,0,5390.1894822949325,Premium
PREM_0251,31.597247253006802,6.5,0,262.5584941392988,18.6211561773768,15,0,5381.223642642825,Premium
PREM_0252,34.276802547493666,6.9,0,338.8055630654563,1.158435096517339,14,0,8008.762583868555,Premium
PREM_0253,21.463290951454475,7.4,0,233.39360710144456,1.0,17,1,3715.2899406586885,Premium
PREM_0254,25.287637574322087,6.6,0,254.65812427931778,9.565634958222171,12,0,4242.048176850965,Premium
PREM_0255,26.93986656366483,8.6,0,156.29368121179,12.951978969461571,15,0,3622.142149274708,Premium
PREM_0256,36.718684291603466,7.9,0,226.49416958486188,7.3344767392432555,17,0,6556.317440659411,Premium
PREM_0257,32.04376127333302,6.3,0,257.1512218011443,20.737189139311397,14,0,5225.275191870497,Premium
PREM_0258,34.49791824751376,9.1,0,261.14421228320845,1.0,11,0,8231.845464943106,Premium
PREM_0259,19.737046171303568,9.1,0,281.08815230540716,13.09016686031907,16,0,5037.3991799678115,Premium
PREM_0260,36.47952444847321,10.0,0,243.71580010353793,21.407808212191227,13,0,8890.63648835622,Premium
PREM_0261,26.925766702509566,9.5,2,111.39247541951188,23.050149294748714,15,0,2840.117566110099,Premium
PREM_0262,21.357958487702476,8.5,0,204.33648153768706,16.9843359444871,9,0,3689.9678389978226,Premium
PREM_0263,29.118215758129885,9.2,0,211.4278421211536,10.900673898947087,13,0,5639.466990244074,Premium
